text,label
아 종간@나 ㅋㅋㅋ,1
그딴 소리하는 거보니 예과충인가보네,0
메뚜기 한물 갓지 ㅡ초딩맨 아직도 하네 ㅋㅋ글고대상은 백종원거아니냐 ㆍ 요즘은유튜브가ㅈ대세임 티비안본지 꽤됏다,0
쪽바리리리리,1
마지막짤 7명이 빅딜의 시작점인듯 .아 왜 7명이냐고? 이건우 눈 마주친애 아직도 안놓음,1
아 돋나 ㅋㅋㅋ,1
하비웨인스타인 성추문 사건엔 씹#금수저 기네스펠트로 007이랑 미션임파서블 레아세두도 있었는데 뭘.. 펠트로 대부가 스필버그감독 엄마도 블라이드 대너 여배우고...거기더 세두집안 규모만 7조원인데. 이민정이야 대놓고는 모르지만 충분 불편한 일은 많았을듯,1
ㅋㅋㅋ 존나게 반일반일 해서 사카이측에서 한국 발매 안하니 개지랄 발광하던 나매충들이 생각나네,1
신지 딱 내 스타일!!!!!화이팅!!!!!!!! 코요테 흥해라 흥!!!!!!,1
특별방역기간은 무엇인가요?? 설명을 왜 하다마는지...????전국 모든 시설을 다 일관되게 규제할거아니라면 차라리 규제를 하지를 말고 하려거든 임대료월세감면같은 조치도 같이 따라오게 해주세요. 이도저도 아니고 어디는 하고 어디는 안하고 월세는 그대로..도대체 누구를 위한 거리두기 집합금지인지 모르겠네요...집주인 건물주를 위한 정책인가요??,1
이 니미씨발_놈!,1
저 *ᄋᄎ 때문에 게임 졌네,1
ᄄ ᄎ ᄄ ᄎ ᄄ ᄎ,1
완전 %씹이네,1
니놈은 노숙자와 범죄자들한테 윤간당한 니 에미가 싸지른 좆물쓰레기고ㅋㅋㅋ ^.^,0
미티넘 꺼져,1
아 #좆잡고 ㅋㅋㅋ,1
저 ᄀ_ᄀᄇ 때문에 게임 졌네,1
이 ᄋ_ᄇᄒ!,1
혹시 ᄄ^ᄅᄋ임?,1
왼쪽 남자 김구라 아닙니다....ㅋㅋ다들 속으시네 ㅋㅋ 알려드릴게요~,1
예쁘게 잘 컷네 ㅎ ㅎ ㅎ,1
강원래 한동안 엄청 까였었는데 이제는 좋아해주는가보네?,1
말들 드럽게 안들어 진짜,1
-후라질 -후라질 -후라질,1
강남 챙녀들 망해라앗,0
종간.나,1
cg겠지 저걸 실제로 했을까,1
볼수록 화나는 기사...이건 통신사돈주기위한거지 국민을위한거냐..2만원.진심 창피하다,1
혹시 -눈깔임?,1
참 아깝네요 김민희라는 배우의 재능이..,1
씨불넘 꺼져,1
뭔씨발 종교가 다되었네,1
si-bal탱 si-bal탱 si-bal탱,1
아 ᄉ_ᄁ ㅋㅋㅋ,1
%씹지랄,1
썩.을년 꺼져,1
여자들이 드라마 보고 평가하는 기준 .. 오로지 남주가 잘생겼냐에만 생오줌 질질싸면서 초점이 맞추어져 있지,0
ㅋㅋㅋㅋㅋㅋ 키도 작고 얼굴도 %좆빻았으면서 앵앵우노,1
합성할 재주 안되면 하지마라재주도 안되는 새끼들까지일베 한번 가보려는 욕심에좆지랄 떠는 꼬락서니 존나 보기 싫다,1
죽고싶냐?,1
상식적으로 쟤가 교복 안입으면 다른학생들은 가만있겠냐? 다른새끼들도 하나씩 사복입고오던지 반대하면서 난리칠꺼뻔한데,1
격하게 동의..,1
혹시 ᄀ#ᄅ임?,1
이 빌어먹 을!,1
ᄀᄅ ᄀᄅ ᄀᄅ,1
돈 스파이크 빼고는 다 비호감 출연진들이라 시청할 생각 없음,1
3줄 요약 모르냐 시댕아..,1
저새끼. 꺼져,1
사람 더 뽑아서 보조해야지 육아휴직갔다고 남들이 대신해줘한다는 생각해주면 안되지,1
ᄀᄂ~ᄋᄉᄁ,1
어우 캡쳐만 봐도 재미없냐 어떻게,1
머리좋고 공부잘하면 다 의사하고 변호사하는 사회가 이상한거다. 그러니 명예로운 사다리를 타기위해 돈쳐들이면서 학원보내는거고 그런 불평등이 없어지고 일반 공과나 다른과 나온 학생들처럼 같은 입장에서 경쟁하고 대우받아야. 그런 쏠림과 특권이 사라짐.,1
ᄀᄌᄅᄂᄂᄂᄂ,1
@ᄀ,1
세계적으로 코로나19 방역 최고로 인정을 받도록 한 자들에게 큰박수를 보냅니다,1
중국인들 제발좀 나오지 않았으면 좋겠다 진짜 혐중이 괜히 지금 심한게 아니다 착쨩죽쨩이라는 말이 왜 나왔을까??,0
혹시 ᄋᄇᄒ*ᄂ임?,1
저런 놈년들 안봤으면 한다,0
두분 어울리네요,1
한국 배우임이 자랑스럽습니다.,1
저 %꼽사리 때문에 게임 졌네,1
저 씹창. 때문에 게임 졌네,1
ㅋㅋ 고백이따구로 하면 망함 ㅋㅋ 찐따새끼들아 고백은 그냥 확인이야,0
저 창년년년년 때문에 게임 졌네,1
여성계에서 나가라. 뻔뻔하게 들이밀지 않겠지.,1
뭐가 미개하냐ㅋㅋㅋ서울말 써야 안미개함?ㅋㅋ,1
인성이 쓰레기니 이런 만화가 나오겠지 지것의 간절한 심정이 글로 그림으로 표현한거 아니겠음 정 신 병 자 정신감정 함 받아봐라,0
역시 일본에 별 감정없는 인싸들은 나가서 즐기고정치인들한테 놀아나는 일뽕 씹떡들은 쉰내나는 방구석에서 키보드질하는게한국의 발전에 영양가 있는 일인거같다그렇게 살아줘 꼭!!,1
너 진짜 #ᄁᄃ 같다,1
좆만한년* 꺼져,1
아니 4명으로도 충분한데 게스트 왜 불러? 벌써부터 입맛떨어진다 ㅠㅠ,1
저 씨*발씨발 때문에 게임 졌네,1
이재명을 차기 대통령으로다 맞는 말이네 잘읽어봐라 무뇌들아 무슨 속 깊은 뜻인지,0
그딴거 필요없어 남이 알든말든 ㅅㅂ,0
홍위병 세키들 잘해봐라,0
저 뉘미랄 때문에 게임 졌네,1
썅.년 꺼져,1
같이 좆좆좆돼보자친하게 지내자구ㅋㅋㅋ,1
ㅋㅋ피로감 지랄 씨발 ㅋㅋ다른 시대에 살다왔냐강점기 시절에 살다온 산송장이면 ㅇㅈ,0
너 진짜 ^뽀찌 같다,1
찌@질이 찌@질이 찌@질이,1
이 개좌식!,1
진짜 저런 인간들은 광화문 광장에 묶어놓고 지나가는 사람이 돌던지게 해야된다 아무것도 모르는 애한테 무슨짓이냐,1
하차해 ㅆㅣ이발 그냥 뭔데 이게 도대체 스토리가,0
남 인스타가서 퍼와서ㅈ기사 올린 기레기를 탓해라 보도자료 뿌린것도 아닌데 왜 엄한사람한테 지럴들이니,0
일반인이였음 성공한 사업가일텐데... 연예인이 너무크게 사업벌리다 이꼴났네 ㅋㅋ니죄는 헬조선에서 태어난거다 ㅋㅋㅋ,0
망할새끼끼끼끼아,1
저 또%라이 때문에 게임 졌네,1
저 ~ᄂᄆᄅᄂ 때문에 게임 졌네,1
홍위병들 뭉가 추가 위한다고 아가리 돈이 들어오나?,0
ᄀᄊ ᄂ ᄀᄊ ᄂ ᄀᄊ ᄂ,1
꺼지던가 ㅋㅋㅋㅋ,1
똥년아,1
대한민국엔 2명의 부처가 산다. 서장훈과 안재현. 그들 덕분에 나라가 망하지 않고 유지되는거다,1
대깨문들 이들이 곧양날의 칼로 문통의 발목을 잡을수있다.영원한 권력은없다.,0
멤버 한명한명 극한의 컨셉충들ㅋㅋ 정형돈 살균제뿌리는거진짴ㅋㅋㅋ,1
ᄌᄋᄌ_아,1
안낳는게 아니고 못낳는걸로 아는데...간절하지 않은척이지,0
저 Γᄊᄇᄂᄋ 때문에 게임 졌네,1
아 니미~ ㅋㅋㅋ,1
바람 많이 불어서 공 잘 넘어갈까봐 엄청 걱정했는데 정말 다행이에요,1
오늘 이근 이사님 집사부 일체 나오셔서 봤는데 오늘 방송도 보면서 어우 저걸 어떻게 해::::: 힘들겠다.. 했는데 순한 맛이었네요 거의 없는 수준이었네요 매우 스윗하셨네요,1
그러게 애 데리고 티비 좀 나오지 마요 애기 어릴 때 뭔 프로에 나와서 애기 침대에 툭 던지니까 리포터가 깜짝 놀라서 애기를 그렇게 던지냐고해도 해 맑게 웃더니만,0
혹시 ᄋᄆᄊᄆ임?,1
그냥 멍청한 사람들의 댓글이라고 쓰면 될 것을 굳이 맘충이라고 적는 역겨운 새끼.,1
이딴걸 예보라고 ㅎㅎ 나도한다 매년그런지 오래됐다,1
#좆까라,1
지네들이나 많이 ㅊㅁㅊㅁ 하지제정신 아닌놈들...,0
완전 #니미랄이네,1
왜 윤지성뜨는거야 나 진짜 맨날 투표했는데ㅠㅠ 팬 많은게 진짜,1
ᄆᄒᄒᄒᄉᄁ 꺼져,1
불교 나이트가 지렸는데시발 ㅋㅋㅋㅋ,1
*ᄀᄇᄋ 꺼져,1
저번주 면접 보는거 보니까 잘해서 너무 부럽더라 ㅠㅠ,1
이 개씹_새끼!,1
저 ᄊᄇ^ᄌ 때문에 게임 졌네,1
ᄊ.ᄇᄋ아,1
완전 %ᄌᄂᄀ이네,1
혹시 ᄌᄌ.ᄂ임?,1
한놈 두놈이 나발 불었으니 대깨문들이 주구장창 떼지어 나대겠지. 양아치 두목 같은 문가는 뒤에서 밀어주고.쯔쯔쯔,0
말투에서 돼지가 보이노,1
아 개같네# ㅋㅋㅋ,1
저 좀마난 때문에 게임 졌네,1
좀 못하긴했어도 이정도까지 논란될 정도는 아닌듯애초에 신인이고 그냥 쌩라이브였는데 에코없이물론 더 잘했으면 좋았었겠지만 너무 까는것같아서 좀 그렇다,1
저 ᄀ ᄊᄉᄁ 때문에 게임 졌네,1
이 ᄋᄅᄌ ᄂ!,1
예쁜 딸이었으면 좋겠다 ㅎㅎㅎ,1
와 요즘 유튜브로 파스타 영상 찾고 있었는데,1
혹시 씨이붕임?,1
개#아들,1
부엉아 싸닥ㅊ 사발려나,0
아 ᄆᄎᄊ@ᄂ ㅋㅋㅋ,1
와 씨발 중국이냐. 진짜 죠센징들은 날이 갈수록 퇴화하노.,0
상수형님 성공 케이스지 시발나마 부럽다고 해라 걍,0
이 시리즈랑 민주주의 시리즈는 전세계 교양을 위해 수출해야됨,1
좀비영화가 현실이되는거 아닌지 모르겠네,1
이 창*놈!,1
그래도 초희 이쁘니까 괜찮아,1
아 미친 ... 네이버는 이딴 쓰레기 언론사는 알아서 메인에서 필터해줬으면 좋겠다... 애들도 보는데 1팔 뭐하자는거야 진짜,0
너 진짜 .존나게 같다,1
지금까지 해온것처럼 씩씩하고 밝은 준희양으로 자라줬으면 좋겠어. 항상 응원할께~~,1
완전 #오라질년이네,1
저 _ᄒᄅᄉᄁ 때문에 게임 졌네,1
그냥 전세계 사람 상대로 삥 뜯고(비싸게 팔고) 다시 선신 쓰는 양 돌려주는거여 저게 대단한게 아니다 자본주의라는게 개-념이 원래 그래,1
호남향우회들 열렬한 지지 남평문씨 북한홍어 좆재인,0
개쒜끼 개쒜끼 개쒜끼,1
씹~썅 씹~썅 씹~썅,1
띠방세아,1
저 맛간 년 때문에 게임 졌네,1
변절탈북자드립보니 쟤도 진성이더만,0
메갈들은 꿈도 꾸지 못할 일이 일어났네.,0
완전 뒈*진이네,1
너 진짜 @니기미씹 같다,1
혹시 ᄀ쓔ᄂᄋ임?,1
완전 @ᄉᄍᄁ이네,1
너 진짜 ᄊᄐ. 같다,1
이 씹알넘!,1
혹시 썩을놈놈임?,1
ᄂᄀᄆᄊ*아,1
아 ᄋ#ᄇᄒ ㅋㅋㅋ,1
ㅋㅋ 표정봐ㅋㅋ 고양이 턱 만져주면 나오는 표정 아니냐고ㅋㅋㅋㄱㅋㅋㄱㅋㅋㄱㅋㅋ,1
개씹팔아,1
완전 ᄒᄅ#이네,1
너 진짜 @씨발탱 같다,1
전라도랑은살기힘들지 차라리 강아지랑살지,0
너 진짜 이년_ 같다,1
개@걸레아,1
1억도 안아깝다 ☝️☝️☝️☝️☝️☝️☝️,1
저 si-bal놈 때문에 게임 졌네,1
리뷰이벤트 입싸할께요,1
아 미#친썅놈 ㅋㅋㅋ,1
이 삐꾸_!,1
미^친친친것들 코로나걸려죽고#싶냐 정말삻타 니들만죽든가 왜민폐냐구!!!!,1
허세쩌는건 인정함ㅋ 근데 내가 그런쐑들만 우선조짐,1
힘내세요!!!하늘나라에서 그분이 지켜주시리라 믿습니다 항상 밝은 모습 잃지 마시고 예전처럼 이쁘고 환한 미소 많이 보여주세요!!!화이팅!!!,1
씹-자식,1
이ᄉᄁᄃ 말하는거 보니까 몇몇은 차별을 금지한다 하니까 머가리안돌아가서 동성애 반대하자는줄 아나봄ㅋㅋ,1
이 ᄀᄂ_ᄋᄉᄁ!,1
이 ᄌᄁᄁᄁᄁ!,1
혹시 ᄌᄋ_ᄅ임?,1
ㅋㅋㅋ 지들도 찌질한건 아노,1
기안퇴출절대반대,1
현재 모든 헬조선인은 양반 노비 양쪽 dna를 전부 갖고 있음 굳이 양반노비 나눌필요가 없음 노비인구가 압도적으로 많은 나라였으니 노비의 dna를 더많이 가졌겠지 노비종족이라고 봐도 무방함 양반후손입네 하는게 다 지랄육갑떠는거에 불과함,0
저 @ᄋᄇᄒᄂ 때문에 게임 졌네,1
남편이 이병헌이라는게 흠이지,0
윤석열 청원 답변 예상 ) 검찰개혁 국민의 엄중한 명령 최근 인사 위법이 아닌 지극히 정상적인 정기적 인사의 하나 청와대는 아무 잘못없음 응 조까 검찰개혁 완수할꺼야,0
완전 병신쪼*다이네,1
너 진짜 ᄀᄀᄇ* 같다,1
@ᄌᄀᄋᄂ,1
이 ᄊ%ᄋᄂᄋ!,1
육^갑떨 육^갑떨 육^갑떨,1
#ᄋᄅᄌᄂ아,1
철부지 둘이 결혼하니 이렇지.. 쯧 애를 낳아도 애구만,0
조즐 까세요!,0
혹시 니애뷔임?,1
업주 카바 치는새끼는 뭔 미친새끼들임?ㅋㅋㅋㅋㅋ,1
배우들도 빡칠거같은 전개인대특히 이솜 연기가 아니라 진짜 빡친거같음,1
신품 때 섹시하신 것도 잘 어울렸는데 이 컨셉은 쪼금 아쉽네용ㅋㅋ 그래도 예쁘심,1
그리고..소유진.존나 관종인듯.꼴보기 싫으니..그만 나대고.존나 안궁금해..제발 그만나대..,0
혹시 ᄌᄅᄋᄀ.임?,1
이 ^조쟁이!,1
중고딩때 공부안시키면 대학가서도 안할텐데자동 .개돼지행 아니냐?,1
"저 때 투니버스에서 코요태 짧게 인터뷰 했었는데 김종민이 """"노래는 뭐 신지가 다 하죠 하하 ^ ^"""" 이렇게 웃는 거 아직도 생각남 ㅋㅋ",1
혹시 .ᄀᄅᄂ임?,1
이 똘추.년!,1
태아 춥겠다 아님 덥겠다 뭐좀 덮지..축하할일에 걱정이되네..,1
너 진짜 ᄊ^ᄎ 같다,1
코란 불태운 워마드는 조만간 is에 처형당할듯...,1
저 .씹새끼야 때문에 게임 졌네,1
아무리 그래도 sbs 너무하다 해시태그에 한지민막말이라니 삭제 해줬으면 좋겠다,1
아 죽죽을 ㅋㅋㅋ,1
너 진짜 개쌰깨 같다,1
ᄒ.ᄂᄂ 꺼져,1
혹시 더러운년년년임?,1
%ᄂᄆᄅᄂ 꺼져,1
폭도들 대한민국 국적으로 인정해주는것도 고마워해야지 씨발 ㅋㅋ,1
너 진짜 ᄎᄃᄉᄁ~ 같다,1
ᄀᄀ#ᄇ ᄀᄀ#ᄇ ᄀᄀ#ᄇ,1
혹시 *ᄃᄌ임?,1
더럽다 좆나드러,1
진짜 어제보고왔는데 거짓말 하나안보태고 노잼이더라 요즘 영화가 정말 없긴 한가보구나 하고 느낌,1
아 ᄃ%ᄌ ㅋㅋㅋ,1
주변에 진짜 저런 경우를 봐서 그런지 안타깝다ㅜㅜ애가 준영이 애였다니,1
ᄌᄀᄃ- 꺼져,1
왜 충동에서 끝나냐 안타깝네 씨^발,1
좋지않은소식이라고 쓸것까진.. 이혼이 뭐라고..,1
ᄆᄎ-ᄂ ᄆᄎ-ᄂ ᄆᄎ-ᄂ,1
그런 걱정 전혀 없게 생긴 얼굴인데뭔 걱정이고 씨봙,1
저 *왜년 때문에 게임 졌네,1
완전 쓰레.기년이네,1
우한폐렴이 맞다!! 분명 미리 만들어 놓으거지. 짱개들이 야생동물 쳐먹은게 하루 이틀 일도 아니고... 갑자기 이게 생긴다는게 말이 되냐고... 생길거면 진작에 생겼어야지!!,0
이 *고자!,1
씨발허접# 꺼져,1
완전 상놈새-끼이네,1
아 개같~은놈 ㅋㅋㅋ,1
여튼 이라는 단어는 없다그리고 않ㅈㅎ 떻ㅈㅎ맞춤법 상태를 보니 니가 오줌마려울 때 처맞을 뻔한게 이해가 된다 ㅋㅋㅋㅋㅋ,1
계속 다른가사가 들려... 노래는 너무 좋고 추억돋고 그런데,1
조재현 자식새끼들도 다 똑같애 ㅉㅉ,0
짱깨들 자작아냐?병주고 약팔아먹고세계 패권을 쥐고 흔들 신의한수,0
저 씹같- 때문에 게임 졌네,1
너 진짜 좆뺑이- 같다,1
저 *쪼다새끼 때문에 게임 졌네,1
저 븽시 때문에 게임 졌네,1
저 개쐐리 때문에 게임 졌네,1
저 ᄉᄁ%ᄋ 때문에 게임 졌네,1
너 진짜 ᄆᄎ~ᄊᄇ 같다,1
이 ᄀ*ᄊᄇᄂᄋ!,1
완전 C8놈이네,1
_칙쇼 _칙쇼 _칙쇼,1
^ᄌᄀᄋᄂ아,1
다둥이 뜻을 모르는것 같습니다..기자님...무튼 축하해요.,1
이 새끼%!,1
서민이 주식투자할때수수료랑 세금도 낮추어야하고세금 상한료도 정해야 한다!그리고 손해도 세금에서보장해줘야 한다고 생각한다!서민들을 살리는 정책을 해라,1
개개같은 개개같은 개개같은,1
혹시 싀팍임?,1
ᄂᄇᄊ ᄂᄇᄊ ᄂᄇᄊ,1
완전 개씨발뇸이네,1
썩을놈^아,1
*ᄄᄂ,1
고지용 왜 자꾸 나올까,1
엿먹어어어라아,1
완전 ᄌᄀ.ᄋᄂ이네,1
애아빠도 찾아서 같이 처벌해라. 이러면서 낙태금지냐!!,1
전라도도 틀딱들이 있을텐데 나이쳐먹고도 문재인 빠는거 보면 연식을 똥구멍으로 먹은게 사실상 맞음,0
제목 기가막힘 김의겸 기사없는거나 -ᄒᄒ,1
다른 사람과 다름을 인정해 주면 되는데틀리다고 잣대질 하는 사람들늙닭이니 틀탁이니 기성세대 욕하는 젊은 세대의꼰대질 내가 못하는 걸 하니까 틀리다고,1
미국보다 살기 좋다고 판단하게 된 계기들 들어보면다 병신 같음한국 부자들이 왜 미국 가서 사는지를 생각 못하나봄글구 솔직한 이유는 미국보다 살기 좋아서가 아니라미국에선 경쟁에 밀려서임미국에서 뜬 애들은 절대 한국 들어와서 살 일이 없음가수 등 연예인들 봐도 싹 다 미국에서 안먹하는 애들이 들어오는거유승준이 왜 미친듯이 한국에 들어오려고 하는데미국에선 듣보잡이거든,0
ㅋㅋㅋㅋㅋㅋ짤 노무딱 마음에드노,1
숙언니 힘내요 ㅠㅠ막내딸이라고 들은 거같은데 ㅠ삼가고인의 명복을 빕니다,1
혹시 ᄌᄂᄊᄇ@임?,1
광_년아,1
혹시 버버러지임?,1
보토피아 완성할려면 우리도 해야한다 이기,1
재밌는데 시간 흐름 생각하느라 너무 고민하면 영화에 몰입하기 힘듬,1
손승연 가왕 이후에 계속 라인업 개폭망임 섭외할사람 떨어졌으면 그만하던가... 재미없어 ㅡ,1
호모*자식 꺼져,1
존희 존희 존희,1
개샛킹아,1
완전 #ᄊᄇᄉᄁ이네,1
무슨일 있음 엄마가 전화해줄께~~집에 있어봐봐~~,1
아 ᄂᄆᄆᄅ ㅋㅋㅋ,1
느그애비@아,1
앵간하면 감상평 안쓰는데평점 다 알바인듯 --진짜 영화가 기괴함,1
미^친 미^친 미^친,1
ᄊᄉᄁ-ᄋ,1
아침에 일어나서 출근했다. 도 소수자 모욕이냐? 밤에 일나가는 사람 차별하는??,1
저 개스끼 때문에 게임 졌네,1
한녀들 성형 안한 자연 외모로는 일본녀에 상대 못한다. 한녀들이 성형해서 눈크고 얼굴작게 하는데 일본녀는 원래 눈크고 얼굴작은게 베이스다.,0
좆같이이 꺼져,1
~개놈의아,1
이 좆만한@것!,1
저거 딱봐도찐따새끼가 일진형님 휴대폰번호로 장난치는거같은데ㅋㅋ,0
제발 피해주지 말고 혼자 가세요.,1
돈이 아깝지 않은 영화 개꿀잼,1
아 좆도* ㅋㅋㅋ,1
완전 ᄍᄍᄁ이네,1
응 학폭레기 감성팔이 집어쳐~,0
완전 육.시랄이네,1
#썅년,1
그니께....그러게 혼외 자식은 왜 만들어가지고는.. 거시기는 내둘러도 씨는 뿌리지 말아야할것을.. 다 니 업보여...죽을때 까지 고생좀 하겄네,0
저 ^씹딱 때문에 게임 졌네,1
니미si-bal놈,1
저얘기는 자꾸하냐.2년동안 방콕한얘기 예능서 떠드는것도 가벼워보임. 불청서도 얘기하드만.그냥 절친떠난거 조용허게 뮫으면 안되나.,1
솔직히 말해 보자 안재홍이 살빠진게 잘생겼냐 예전 살찐게 낫냐??,1
저 좆.만아 때문에 게임 졌네,1
너 진짜 느금빠* 같다,1
완전 좆만한새#끼이네,1
돌은새@끼 꺼져,1
웃기는 소리다. 배때지에 기름이 끼니 쓸데없는 고민이 많아져서 우울함을 느끼나 보다.,1
이 십팔연!,1
저 씨파알 때문에 게임 졌네,1
여자들 진짜 질투 개쩌넼ㅋㅋ,1
완전 씹씹씹창이네,1
띱헐 ㅋㅋㅋㅋㅋㅋㅋ 이준기사 보고 오오오.. 하다가 댓글보고 존%나빡치네진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
철제의자 보기만 멋있지 불편하겠네,1
요즘 개-나소나 코딩한다고 국비 다니고 독학하고마치 코딩은 쉬운줄알고 뛰어드는데그래봤자 SI에서 쓰이는 소모품밖에 안됨ㅋㅋ,1
ᄌᄌᄌᄆ,1
썩을넘,1
후릴년아,1
빍ㅔ이츠 공산당이다,1
난 대리만족이나 해야지,1
근데 왜 이런 기사들엔 공감도 순을 왤케 막아두는거냐 대체 뭐라고 개소리하는지도 궁금한데,1
저 꼬_우냐 때문에 게임 졌네,1
"저런질떨어지는 바퀴벌레보다 못한 사람이 어떻게3급 공무원이지? 행정고시 패스한사람도5급인데, 문제가 많다. 저사람 범죄를 덮었기때문에 아주 큰 죄고, 직무유기다. 구속후 감빵행이답이다. 퇴직금 못받게 강제퇴직처리해야 한다.",1
ᄋᄆᄆᄋᄅ 꺼져,1
완전 ᄊᄊᄇ이네,1
ᄀᄊᄊᄇᄂᄋ ᄀᄊᄊᄇᄂᄋ ᄀᄊᄊᄇᄂᄋ,1
완전 시ㅂㅏ이네,1
~니미씨발 ~니미씨발 ~니미씨발,1
이 개지.랄놈!,1
너 진짜 새끼~ 같다,1
너보다 잘살면 다 나쁜사람들이지?ㅋㅋㅋㅋ 씨발 빨갱이가 따로 없네 캬악 퉤!,1
후팔 1호선이노,1
똘#추아,1
완전 그^년이네,1
틀니대표당으로 바꾸라니깐 ;;;,0
%개호로 %개호로 %개호로,1
ᄆᄎᄂᄋ#아,1
ᄇᄅ@ᄉᄁ,1
여전히 이쁘시구만,1
씹*니미럴 씹*니미럴 씹*니미럴,1
완전 ᄍᄁᄅᄅᄅᄅ이네,1
ᄌ#ᄋᄂ ᄌ#ᄋᄂ ᄌ#ᄋᄂ,1
개씹새새끼 개씹새새끼 개씹새새끼,1
완전 자 식이네,1
으으으으으 시발 ......,1
난교파뤼~♡,1
믿고보는 남궁민!,1
애들아 진지하게 질문하나 하자내가 고기를 존나게 좋아한다 특히 돼지고기삼겹살을 진짜 삼시세끼 매일 먹고 싶은데 정육점이나 고기집하면 고기 매일 먹을수 있냐? 진짜 진지함 정육점이나 고기집 들어가서 직원으로 일하면 매일 고기 먹냐? 고기 먹는 직업좀 알려줘라 나 그러면 평생 일할수 있음 (돈 많이 벌어서 그돈으로 고기 많이 사먹으란 개씹소리는 하지말고 ),0
추한녀 더 추해지기전에 당장 사퇴하라 사퇴하라 문재앙 믿고 까불지 말고 보따리 들고 내려와.미친재앙 미친추녀 국민이 개돼지 냐.당장 사퇴하라 사퇴하라,0
이 .새끼!,1
발정나서 성희롱 보내는 사람들많네,0
저 조조쟁이 때문에 게임 졌네,1
저러고다니는데 어떻게 혐오를 하지말란거지;,1
혹시 돌-은년임?,1
암걸릴것 같아서 못보겠다.,1
아이유 따라하지마,1
저새끼 일베 ㅎㅓㅅ한듯 ㅋㅋ,0
철수야 싫어할 권리도 있다며 이건 뭔 또 개소린ㅑ,1
이 써글넘!,1
왜 고소를 취하한걸까 ? 암튼 보고싶진않다,1
이 빠빠빠가씹새끼!,1
ㄹㅇ ᄌᄂ#싫은세키 둘이싸움ㅋㅋㅋㅋㅋㅋ,1
미친것들 코로나걸려죽고싶냐 정말삻타 니들만죽든가 왜민폐냐구!!!!,1
월 200 갈굼받으면서 힘들게 버는 직장인들 힘드신건 알겠는데 돈 많다는 이유로 다른사람 표적질 하면 안되죠~ 도끼 깎아내려봐야 니들 인생만 구차해집니다.,1
조쟁이_아,1
완전 ᄋᄅᄌ*이네,1
왜 쳐맞고만 있냐???? 나같으면 나도 뒷통수 젓나 갈길건데,1
아 씹년_ ㅋㅋㅋ,1
저 ᄀᄒ%ᄅᄂ 때문에 게임 졌네,1
쉬퍼얼아,1
혹시 엿먹어라임?,1
혹시 ᄌ^임?,1
ᄌ#ᄁᄅ,1
여자 오윤아 닮앗던데 내스탈,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 팝콘처먹을수도있지 시발 ㅋㅋㅋㅋㅋㅋㅋㅋ 제일 재밌는 3대 구경중에 하나가 싸움인데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
ᄌᄀᄋ@,1
또 변신한 얼굴. 선풍기 아줌마 되겠다.,0
저 @ᄌᄀᄋ 때문에 게임 졌네,1
방구석에서 귀찮으니 시켜먹어대는 새끼 늘어나니까 저런 병신같은데도 늘어나는듯ㅋㅋ,0
좆@만아 꺼져,1
이 ᄌᄋᄋᄂ!,1
저 지랗 때문에 게임 졌네,1
개개같네 꺼져,1
4일내로 대구에서 추가로 50명돌파할듯. 가족은 빼박 옮겼을테고 주변인들 옮겼겠지,1
이 썅불 알!,1
염병할%년 꺼져,1
이 좀만한!,1
쉬이붕 꺼져,1
아 개 놈아 ㅋㅋㅋ,1
젖같은,1
완전 ᄌᄀᄎ이네,1
후다^년,1
너 진짜 ᄌ*ᄆ 같다,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ봊나웃기네 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
저 ᄀᄀᄅ. 때문에 게임 졌네,1
저 젖더 때문에 게임 졌네,1
애시당초 아무나 음식다먹는데 저걸 가지고 빠는새기들이 개특이한거임 노력안해도 돈을 쓸어 담앗으니 문화가 진짜 미개한 나라임 .힘들게 땀흘려 돈버는사람들 기만하는거지 .. 에혀,0
혹시 ~ᄀᄌᄃ임?,1
어휴 극혐 ㅋㅋㅋㅋ,1
저 개ㅐ색 때문에 게임 졌네,1
너 진짜 ᄊᄇ#ᄂ 같다,1
다들 뱃대지에 기름들이 껴서 이들 지랄이지.북한 같아봐라 감사합니다.넙죽 절하고 먹지,0
말빨 ㅎㄷㄷ하네 저런 여자랑은 결혼하면 안되겠다,1
본사 자체가 성의가 없네 ㅉㅉㅉ,0
아니 얼마나 빡통대가리면 구교대리국이 독일이고 중국이냐?,1
여자는 살찌면 성격도 난폭해지더라,0
육깝,1
완전 미.친이네,1
여자였으면 국민병신으로 등극하고 팬 1도 없이 다 떠낫을텐데 아직도 팬들이 있네,0
.니미씹 .니미씹 .니미씹,1
%-좆같 이생겼네,1
혹시 _씨발씨발임?,1
혹시 @개새끼임?,1
